S.No	disease_name	microbe_scientific_name	tax_rank_name	microbe_ncbi_tax_id	experimental_method_name	samples_origin_name	relationship_name	subjects_number	subjects_group_one	subjects_group_two	mean_age_group_one	mean_age_group_two	males_number	females_number	group_one	group_two	disease_type_name	disease_subtype	disease_mesh_id	disease_mesh_heading	host_species_name	publication_PMID	publication_doi	publication_first_author	publication_corresponding_author_mail	publication_title	publication_journal	publication_year	comments	microbe_com_contaminant
188	Ulcerative Colitis	Tenericutes	Phylum	544448	16S rRNA sequencing	Stool	Decreased	51	16	35	57	53	17	34	Ulcerative Colitis	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003093	Ulcerative Colitis	Homo sapiens	20816835	10.1053/j.gastro.2010.08.049	Willing BP	lars.engstrand@smi.se	A pyrosequencing study in twins shows that gastrointestinal microbial profiles vary with inflammatory bowel disease phenotypes	Gastroenterology	2010	were studied a set of twin pairs to specifically focus on disease influence in genetically matched individuals	false
189	Crohn Disease	Veillonella	Genus	29465	16S rRNA sequencing	Stool	Increased	52	17	35	53	53	17	35	Crohn disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	20816835	10.1053/j.gastro.2010.08.049	Willing BP	lars.engstrand@smi.se	A pyrosequencing study in twins shows that gastrointestinal microbial profiles vary with inflammatory bowel disease phenotypes	Gastroenterology	2010	Crohn's disease group consists of patients with ileal Crohn's disease and ileocolonic Crohn's disease	true
190	Crohn Disease	Veillonella	Genus	29465	16S rRNA sequencing	Stool	Decreased	47	12	35	51	53	16	31	Crohn disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	20816835	10.1053/j.gastro.2010.08.049	Willing BP	lars.engstrand@smi.se	A pyrosequencing study in twins shows that gastrointestinal microbial profiles vary with inflammatory bowel disease phenotypes	Gastroenterology	2010	Crohn's disease group consists of patients with colonic Crohn's disease_were studied a set of twin pairs to specifically focus on disease influence in genetically matched individuals	true
191	Crohn Disease	[Eubacterium] rectale	Species	39491	Microarray hybridization	Stool	Decreased	12	6	6	null	null	null	null	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	20848492	10.1002/ibd.21319	Seungha Kang	kansbio@gmail.com	Dysbiosis of Fecal Microbiota in Crohn's Disease Patients as Revealed by a Custom Phylogenetic Microarray	Inflammatory Bowel Diseases	2010	null	false
192	Crohn Disease	Bacillus megaterium	Species	1404	Microarray hybridization	Stool	Increased	12	6	6	null	null	null	null	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	20848492	10.1002/ibd.21319	Seungha Kang	kansbio@gmail.com	Dysbiosis of Fecal Microbiota in Crohn's Disease Patients as Revealed by a Custom Phylogenetic Microarray	Inflammatory Bowel Diseases	2010	null	false
193	Crohn Disease	Bacteroides fragilis	Species	817	Microarray hybridization	Stool	Decreased	12	6	6	null	null	null	null	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	20848492	10.1002/ibd.21319	Seungha Kang	kansbio@gmail.com	Dysbiosis of Fecal Microbiota in Crohn's Disease Patients as Revealed by a Custom Phylogenetic Microarray	Inflammatory Bowel Diseases	2010	null	false
194	Crohn Disease	Phocaeicola vulgatus	Species	821	Microarray hybridization	Stool	Decreased	12	6	6	null	null	null	null	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	20848492	10.1002/ibd.21319	Seungha Kang	kansbio@gmail.com	Dysbiosis of Fecal Microbiota in Crohn's Disease Patients as Revealed by a Custom Phylogenetic Microarray	Inflammatory Bowel Diseases	2010	null	false
195	Crohn Disease	Bacteroides zoogleoformans	Species	28119	Microarray hybridization	Stool	Decreased	12	6	6	null	null	null	null	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	20848492	10.1002/ibd.21319	Seungha Kang	kansbio@gmail.com	Dysbiosis of Fecal Microbiota in Crohn's Disease Patients as Revealed by a Custom Phylogenetic Microarray	Inflammatory Bowel Diseases	2010	null	false
196	Crohn Disease	Clostridioides difficile	Species	1496	Microarray hybridization	Stool	Increased	12	6	6	null	null	null	null	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	20848492	10.1002/ibd.21319	Seungha Kang	kansbio@gmail.com	Dysbiosis of Fecal Microbiota in Crohn's Disease Patients as Revealed by a Custom Phylogenetic Microarray	Inflammatory Bowel Diseases	2010	null	false
197	Crohn Disease	Enterococcus durans	Species	53345	Microarray hybridization	Stool	Increased	12	6	6	null	null	null	null	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	20848492	10.1002/ibd.21319	Seungha Kang	kansbio@gmail.com	Dysbiosis of Fecal Microbiota in Crohn's Disease Patients as Revealed by a Custom Phylogenetic Microarray	Inflammatory Bowel Diseases	2010	null	false
198	Crohn Disease	Enterococcus faecalis	Species	1351	Microarray hybridization	Stool	Increased	12	6	6	null	null	null	null	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	20848492	10.1002/ibd.21319	Seungha Kang	kansbio@gmail.com	Dysbiosis of Fecal Microbiota in Crohn's Disease Patients as Revealed by a Custom Phylogenetic Microarray	Inflammatory Bowel Diseases	2010	null	false
199	Crohn Disease	Enterococcus faecium	Species	1352	RT-PCR	Stool	Increased	12	6	6	null	null	null	null	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	20848492	10.1002/ibd.21319	Seungha Kang	kansbio@gmail.com	Dysbiosis of Fecal Microbiota in Crohn's Disease Patients as Revealed by a Custom Phylogenetic Microarray	Inflammatory Bowel Diseases	2010	null	false
200	Crohn Disease	Enterococcus faecium	Species	1352	Microarray hybridization	Stool	Increased	12	6	6	null	null	null	null	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	20848492	10.1002/ibd.21319	Seungha Kang	kansbio@gmail.com	Dysbiosis of Fecal Microbiota in Crohn's Disease Patients as Revealed by a Custom Phylogenetic Microarray	Inflammatory Bowel Diseases	2010	null	false
201	Crohn Disease	Enterococcus saccharolyticus	Species	41997	Microarray hybridization	Stool	Increased	12	6	6	null	null	null	null	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	20848492	10.1002/ibd.21319	Seungha Kang	kansbio@gmail.com	Dysbiosis of Fecal Microbiota in Crohn's Disease Patients as Revealed by a Custom Phylogenetic Microarray	Inflammatory Bowel Diseases	2010	null	false
202	Crohn Disease	Faecalibacterium prausnitzii	Species	853	Microarray hybridization	Stool	Decreased	12	6	6	null	null	null	null	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	20848492	10.1002/ibd.21319	Seungha Kang	kansbio@gmail.com	Dysbiosis of Fecal Microbiota in Crohn's Disease Patients as Revealed by a Custom Phylogenetic Microarray	Inflammatory Bowel Diseases	2010	null	false
203	Crohn Disease	Limosilactobacillus fermentum	Species	1613	Microarray hybridization	Stool	Increased	12	6	6	null	null	null	null	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	20848492	10.1002/ibd.21319	Seungha Kang	kansbio@gmail.com	Dysbiosis of Fecal Microbiota in Crohn's Disease Patients as Revealed by a Custom Phylogenetic Microarray	Inflammatory Bowel Diseases	2010	null	false
204	Crohn Disease	Lactobacillus ruminis	Species	1623	Microarray hybridization	Stool	Increased	12	6	6	null	null	null	null	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	20848492	10.1002/ibd.21319	Seungha Kang	kansbio@gmail.com	Dysbiosis of Fecal Microbiota in Crohn's Disease Patients as Revealed by a Custom Phylogenetic Microarray	Inflammatory Bowel Diseases	2010	null	false
205	Crohn Disease	Listeria sp.	Species	1960103	Microarray hybridization	Stool	Increased	12	6	6	null	null	null	null	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	20848492	10.1002/ibd.21319	Seungha Kang	kansbio@gmail.com	Dysbiosis of Fecal Microbiota in Crohn's Disease Patients as Revealed by a Custom Phylogenetic Microarray	Inflammatory Bowel Diseases	2010	null	false
206	Crohn Disease	Oenococcus oeni	Species	1247	Microarray hybridization	Stool	Increased	12	6	6	null	null	null	null	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	20848492	10.1002/ibd.21319	Seungha Kang	kansbio@gmail.com	Dysbiosis of Fecal Microbiota in Crohn's Disease Patients as Revealed by a Custom Phylogenetic Microarray	Inflammatory Bowel Diseases	2010	null	false
207	Crohn Disease	Parabacteroides distasonis	Species	823	Microarray hybridization	Stool	Decreased	12	6	6	null	null	null	null	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	20848492	10.1002/ibd.21319	Seungha Kang	kansbio@gmail.com	Dysbiosis of Fecal Microbiota in Crohn's Disease Patients as Revealed by a Custom Phylogenetic Microarray	Inflammatory Bowel Diseases	2010	null	false
208	Crohn Disease	Ruminococcus albus	Species	1264	Microarray hybridization	Stool	Decreased	12	6	6	null	null	null	null	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	20848492	10.1002/ibd.21319	Seungha Kang	kansbio@gmail.com	Dysbiosis of Fecal Microbiota in Crohn's Disease Patients as Revealed by a Custom Phylogenetic Microarray	Inflammatory Bowel Diseases	2010	null	false
209	Crohn Disease	Ruminococcus bromii	Species	40518	Microarray hybridization	Stool	Decreased	12	6	6	null	null	null	null	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	20848492	10.1002/ibd.21319	Seungha Kang	kansbio@gmail.com	Dysbiosis of Fecal Microbiota in Crohn's Disease Patients as Revealed by a Custom Phylogenetic Microarray	Inflammatory Bowel Diseases	2010	null	false
210	Crohn Disease	Ruminococcus callidus	Species	40519	Microarray hybridization	Stool	Decreased	12	6	6	null	null	null	null	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	20848492	10.1002/ibd.21319	Seungha Kang	kansbio@gmail.com	Dysbiosis of Fecal Microbiota in Crohn's Disease Patients as Revealed by a Custom Phylogenetic Microarray	Inflammatory Bowel Diseases	2010	null	false
211	Crohn Disease	Sphingomonas paucimobilis	Species	13689	Microarray hybridization	Stool	Increased	12	6	6	null	null	null	null	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	20848492	10.1002/ibd.21319	Seungha Kang	kansbio@gmail.com	Dysbiosis of Fecal Microbiota in Crohn's Disease Patients as Revealed by a Custom Phylogenetic Microarray	Inflammatory Bowel Diseases	2010	null	false
212	Crohn Disease	Staphylococcus auricularis	Species	29379	Microarray hybridization	Stool	Increased	12	6	6	null	null	null	null	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	20848492	10.1002/ibd.21319	Seungha Kang	kansbio@gmail.com	Dysbiosis of Fecal Microbiota in Crohn's Disease Patients as Revealed by a Custom Phylogenetic Microarray	Inflammatory Bowel Diseases	2010	null	false
213	Crohn Disease	Weissella viridescens	Species	1629	Microarray hybridization	Stool	Increased	12	6	6	null	null	null	null	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	20848492	10.1002/ibd.21319	Seungha Kang	kansbio@gmail.com	Dysbiosis of Fecal Microbiota in Crohn's Disease Patients as Revealed by a Custom Phylogenetic Microarray	Inflammatory Bowel Diseases	2010	null	false
214	Atherosclerosis	Pseudomonas luteola	Genus	47886	16S rRNA sequencing	Atherosclerotic plaque	Present	15	15	null	70.5	null	12	3	Atherosclerosis	Healthy Controls	Cardiovascular diseases	undefined	MESH:D050197	Atherosclerosis	Homo sapiens	20937873	10.1073/pnas.1011383107	Omry Koren	rel222@cornell.edu	Human oral, gut, and plaque microbiota in patients with atherosclerosis	Proceedings of the National Academy of Sciences of the United States of America	2011	null	false
215	Atherosclerosis	Streptococcus	Genus	1301	16S rRNA sequencing	Atherosclerotic plaque	Present	15	15	null	70.5	null	12	3	Atherosclerosis	Healthy Controls	Cardiovascular diseases	undefined	MESH:D050197	Atherosclerosis	Homo sapiens	20937873	10.1073/pnas.1011383107	Omry Koren	rel222@cornell.edu	Human oral, gut, and plaque microbiota in patients with atherosclerosis	Proceedings of the National Academy of Sciences of the United States of America	2011	null	true
216	Atherosclerosis	Veillonella	Genus	29465	16S rRNA sequencing	Atherosclerotic plaque	Present	15	15	null	70.5	null	12	3	Atherosclerosis	Healthy Controls	Cardiovascular diseases	undefined	MESH:D050197	Atherosclerosis	Homo sapiens	20937873	10.1073/pnas.1011383107	Omry Koren	rel222@cornell.edu	Human oral, gut, and plaque microbiota in patients with atherosclerosis	Proceedings of the National Academy of Sciences of the United States of America	2011	null	true
217	Ulcerative Colitis	Desulfovibrio	Genus	872	qPCR	Colon tissue	Increased	29	10	19	28.5	55	null	null	Ulcerative Colitis	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003093	Ulcerative Colitis	Homo sapiens	20940602	10.1007/DCR.0b013e3181f1e620	Rowan F	ronan.oconnell@ucd.ie	Desulfovibrio bacterial species are increased in ulcerative colitis	Dis Colon Rectum	2010	null	false
218	Ulcerative Colitis	Desulfovibrio	Genus	872	qPCR	Rectum tissue	Increased	29	10	19	60.5	55	null	null	Ulcerative Colitis	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003093	Ulcerative Colitis	Homo sapiens	20940602	10.1007/DCR.0b013e3181f1e620	Rowan F	ronan.oconnell@ucd.ie	Desulfovibrio bacterial species are increased in ulcerative colitis	Dis Colon Rectum	2010	null	false
219	Irritable Bowel Syndrome	Pseudomonas aeruginosa	Species	287	qPCR	Duodenum mucosa tissue	Increased	57	37	20	null	null	null	null	Irritable Bowel Syndrome	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D043183	Irritable Bowel Syndrome	Homo sapiens	20947663	10.1099/jmm.0.022848-0	Angele P M Kerckhoffs	AngeleKerckhoffs@hotmail.com	Molecular Analysis of Faecal and Duodenal Samples Reveals Significantly Higher Prevalence and Numbers of Pseudomonas Aeruginosa in Irritable Bowel Syndrome	Journal of Medical Microbiology	2011	The IBS patient group consisted of 13 alternating IBS patients, 13 diarrhoea-predominant IBS patients and 11 constipation-predominant IBS patients	false
220	Irritable Bowel Syndrome	Pseudomonas aeruginosa	Species	287	qPCR	Stool	Increased	57	37	20	null	null	null	null	Irritable Bowel Syndrome	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D043183	Irritable Bowel Syndrome	Homo sapiens	20947663	10.1099/jmm.0.022848-0	Angele P M Kerckhoffs	AngeleKerckhoffs@hotmail.com	Molecular Analysis of Faecal and Duodenal Samples Reveals Significantly Higher Prevalence and Numbers of Pseudomonas Aeruginosa in Irritable Bowel Syndrome	Journal of Medical Microbiology	2011	The IBS patient group consisted of 13 alternating IBS patients, 13 diarrhoea-predominant IBS patients and 11 constipation-predominant IBS patients	false
